phase,cell_id,taskset_id,generation_seed,U_norm,exact_e0,analysis_variant,analysis_id,attempt_index,attempt_budget_seconds,solver_status,certification_status,candidate_vector,task_status_vector,worker_startup_seconds,solver_wall_seconds,solver_cpu_seconds,serialization_seconds,deserialization_seconds,transport_and_exit_seconds,total_wall_seconds,outer_timeout,error_code
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t02-a8e4a787ad29,369054888,0.4,1360181973072000001/16000000000000000000,CW_D,5c30b3a25ca35978ae09b4bcb648afaf7cb3b2873cb594f12b4973aec2337b73,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",12],[""5"",32],[""6"",25],[""7"",53],[""8"",64],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""9"",""TIMEOUT"",""NOT_CERTIFIED""]]",0.002272477,90.002004156,90.000639525,0.000409658,0.000484861,0.001913570,90.007084722,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t02-a8e4a787ad29,369054888,0.4,1360181973072000001/16000000000000000000,LOC_D,100e1f4390544ac772521fdde9b4f72912938a6b124be3467013269ae76af22c,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",12],[""5"",32],[""6"",25],[""7"",53],[""8"",64],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""9"",""TIMEOUT"",""NOT_CERTIFIED""]]",0.002693486,60.003379560,60.002412454,0.000386494,0.000384771,0.001741055,60.008585366,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t02-a8e4a787ad29,369054888,0.4,1360181973072000001/16000000000000000000,LOC_D,100e1f4390544ac772521fdde9b4f72912938a6b124be3467013269ae76af22c,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",12],[""5"",32],[""6"",25],[""7"",53],[""8"",64],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""9"",""TIMEOUT"",""NOT_CERTIFIED""]]",0.002282948,90.004361152,90.002946350,0.000406181,0.000487516,0.001824616,90.009362413,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t02-a8e4a787ad29,369054888,0.4,1360181973072000001/16000000000000000000,CW_THETA_CW,3f0be690f087ee88d38c6f3bb0010c66931a32794fe7ba27fba3e2eeaaffcefb,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",11],[""5"",30],[""6"",13],[""7"",40],[""8"",37],[""9"",80]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002235172,3.275624679,3.275463775,0.000305240,0.000456467,0.001726143,3.280347701,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t02-a8e4a787ad29,369054888,0.4,1360181973072000001/16000000000000000000,LOC_THETA_CW,adf36f4841c512b4e3aef1533971a029860808d3867beb64285207fce9a6fe48,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",11],[""5"",30],[""6"",13],[""7"",40],[""8"",37],[""9"",80]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002354453,3.324651966,3.324542984,0.000279742,0.000466857,0.001727776,3.329480794,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t02-a8e4a787ad29,369054888,0.4,1360181973072000001/16000000000000000000,LOC_THETA_LOC,bc8cddd6339577a3e2c0b870adc71b419eeed4b366e61fab886a44ee78ce0065,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",1],[""1"",1],[""2"",38],[""3"",11],[""4"",11],[""5"",30],[""6"",13],[""7"",40],[""8"",37],[""9"",80]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002609477,3.259583443,3.259475620,0.000286134,0.000470253,0.001628247,3.264577554,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t03-f286b87437b4,219032706,0.4,1360181973072000001/16000000000000000000,CW_D,5fff7d2343b7772444c6cdbb57ba610413e235ae390f14193b7434c0e3f39aeb,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",6],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.010807440,60.033315014,60.029584322,0.004263718,0.004471713,0.009316465,60.062174350,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t03-f286b87437b4,219032706,0.4,1360181973072000001/16000000000000000000,CW_D,5fff7d2343b7772444c6cdbb57ba610413e235ae390f14193b7434c0e3f39aeb,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",6],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.008727542,90.027976752,90.026118836,0.000531340,0.001618464,0.002988308,90.041842406,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t03-f286b87437b4,219032706,0.4,1360181973072000001/16000000000000000000,LOC_D,2c21632433b97efed266e96a5cf3ef9bc6bc59b7dc770aacbbac5987a7fe35fa,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",6],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002627727,60.028763078,60.027890059,0.000418134,0.000795540,0.001448773,60.034053252,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t03-f286b87437b4,219032706,0.4,1360181973072000001/16000000000000000000,LOC_D,2c21632433b97efed266e96a5cf3ef9bc6bc59b7dc770aacbbac5987a7fe35fa,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",6],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002378018,90.024406772,90.022670764,0.000424977,0.000618345,0.001657220,90.029485332,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t03-f286b87437b4,219032706,0.4,1360181973072000001/16000000000000000000,CW_THETA_CW,96e228510563a55610ea7d41fbd9f8c668c4ba28ba1100eafe3ba262d76767e7,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",4],[""5"",39],[""6"",14],[""7"",29],[""8"",34],[""9"",38]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002480851,2.693035215,2.692942895,0.000301703,0.000524937,0.001657671,2.698000377,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t03-f286b87437b4,219032706,0.4,1360181973072000001/16000000000000000000,LOC_THETA_CW,55e58b0324f7eb85e5b406427bbb7418e6e07f65fc3841367704e2efce6c68d7,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",4],[""5"",39],[""6"",14],[""7"",29],[""8"",34],[""9"",38]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.003414963,2.843268506,2.843173721,0.000369302,0.000614157,0.001758166,2.849425094,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t03-f286b87437b4,219032706,0.4,1360181973072000001/16000000000000000000,LOC_THETA_LOC,6ad984a16917c150d51f5314c693d00e73a9fce57c60cfb1a515a30427b285e8,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",7],[""1"",29],[""2"",2],[""3"",10],[""4"",4],[""5"",39],[""6"",14],[""7"",29],[""8"",34],[""9"",38]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002580738,2.650336632,2.650283524,0.000294229,0.000460625,0.001622371,2.655294595,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t04-521cc5c36c69,856614437,0.4,1360181973072000001/16000000000000000000,CW_D,5158b06bb9627c6851cae741c747ccfe636bd7d7839a3ec1417f3e35629a00d9,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",7],[""1"",22],[""2"",10],[""3"",18],[""4"",24],[""5"",29],[""6"",43],[""7"",50],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002653204,60.016712741,60.015763385,0.000377988,0.000516812,0.001685732,60.021946477,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t04-521cc5c36c69,856614437,0.4,1360181973072000001/16000000000000000000,CW_D,5158b06bb9627c6851cae741c747ccfe636bd7d7839a3ec1417f3e35629a00d9,2,90,NO_CANDIDATE,NOT_CERTIFIED,"[[""0"",7],[""1"",22],[""2"",10],[""3"",18],[""4"",24],[""5"",29],[""6"",43],[""7"",50],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002644392,88.231764191,88.230439018,0.000356697,0.000460174,0.001761921,88.236987375,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t04-521cc5c36c69,856614437,0.4,1360181973072000001/16000000000000000000,LOC_D,c15be0635c1eac8a487c3aabb33771b7b79ab1f3cb3ec0ed0f271bf48f429bdb,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",7],[""1"",22],[""2"",10],[""3"",18],[""4"",24],[""5"",29],[""6"",43],[""7"",50],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002250208,60.002024473,60.000978066,0.000385803,0.000449995,0.002578692,60.007689171,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t04-521cc5c36c69,856614437,0.4,1360181973072000001/16000000000000000000,LOC_D,c15be0635c1eac8a487c3aabb33771b7b79ab1f3cb3ec0ed0f271bf48f429bdb,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",7],[""1"",22],[""2"",10],[""3"",18],[""4"",24],[""5"",29],[""6"",43],[""7"",50],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002442761,90.020274536,90.018866716,0.000404378,0.000513586,0.001739123,90.025374384,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t04-521cc5c36c69,856614437,0.4,1360181973072000001/16000000000000000000,CW_THETA_CW,5871f3a092a5222fec25b714aec77ac10f560924b131ade9d859982224c93fa4,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",7],[""1"",22],[""2"",10],[""3"",18],[""4"",17],[""5"",15],[""6"",28],[""7"",30],[""8"",79],[""9"",70]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002515291,5.025724681,5.025545581,0.000346909,0.000546357,0.001745821,5.030879059,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t04-521cc5c36c69,856614437,0.4,1360181973072000001/16000000000000000000,LOC_THETA_CW,32434565dfb454350166fe05583bde6f73974cbcf16bea7d93db53b374d33fa9,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",7],[""1"",22],[""2"",10],[""3"",18],[""4"",17],[""5"",15],[""6"",28],[""7"",30],[""8"",79],[""9"",70]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002523137,4.917701217,4.917571894,0.000271115,0.000373329,0.001759922,4.922628720,False,
SCREENING,U0.4-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u0-t04-521cc5c36c69,856614437,0.4,1360181973072000001/16000000000000000000,LOC_THETA_LOC,23ee11ea5521577b4b70b103b3038622d1b3eb9d8c6509f85d781624abf46630,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",7],[""1"",22],[""2"",10],[""3"",18],[""4"",17],[""5"",15],[""6"",28],[""7"",30],[""8"",79],[""9"",70]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002222315,5.071349784,5.071213700,0.000362769,0.000351097,0.001794038,5.076080003,False,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u1-t00-18c105d03a84,321426129,0.6,1360181973072000001/16000000000000000000,CW_D,3fb103f3aeb602a00ac5d9a5cbdb2005952b17e70b0762293568124b37bf394b,1,60,NO_CANDIDATE,NOT_CERTIFIED,"[[""0"",31],[""1"",10],[""2"",2],[""3"",25],[""4"",34],[""5"",39],[""6"",57],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002719641,2.538198151,2.538135279,0.000282697,0.000450776,0.001912541,2.543563806,False,
