phase,structure,cell_id,U_norm,taskset_id,relation,task_id,priority_rank,complete_candidate,local_candidate,improvement,status,envelope_common_count,envelope_strict_count,envelope_equal_count,envelope_violation_count,local_only_closure_count,q_plus_h_equals_w_count
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,3,3,1,1,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,4,4,8,8,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,5,5,32,32,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,6,6,31,31,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,7,7,39,39,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,8,8,106,106,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,0,0,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,1,1,49,49,0,EQUAL,49,0,49,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,2,2,15,15,0,EQUAL,15,0,15,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,3,3,3,3,0,EQUAL,3,0,3,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,4,4,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,5,5,36,36,0,EQUAL,36,0,36,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,6,6,51,51,0,EQUAL,51,0,51,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,7,7,64,64,0,EQUAL,64,0,64,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,8,8,70,70,0,EQUAL,70,0,70,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,DEADLINE_CARRY_IN,9,9,112,112,0,EQUAL,112,17,95,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,0,0,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,1,1,49,49,0,EQUAL,49,0,49,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,2,2,15,15,0,EQUAL,15,0,15,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,3,3,3,3,0,EQUAL,3,0,3,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,4,4,7,7,0,EQUAL,7,0,7,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,5,5,29,29,0,EQUAL,29,0,29,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,6,6,30,30,0,EQUAL,30,0,30,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,7,7,40,40,0,EQUAL,40,0,40,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,8,8,40,40,0,EQUAL,40,0,40,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,FIXED_CW_CARRY_IN,9,9,78,78,0,EQUAL,78,31,47,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,0,0,19,19,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,1,1,49,49,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,2,2,15,15,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,3,3,3,3,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,4,4,7,7,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,5,5,29,29,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,6,6,30,30,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,7,7,40,40,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,8,8,40,40,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t00-99a3ceb84359,RECURSIVE_CARRY_IN,9,9,78,78,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,0,0,15,15,0,EQUAL,15,0,15,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,1,1,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,2,2,2,2,0,EQUAL,2,0,2,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,3,3,21,21,0,EQUAL,21,0,21,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,4,4,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,5,5,35,35,0,EQUAL,35,0,35,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,6,6,45,45,0,EQUAL,45,0,45,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,7,7,56,56,0,EQUAL,56,0,56,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,8,8,74,74,0,EQUAL,74,53,21,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,DEADLINE_CARRY_IN,9,9,104,104,0,EQUAL,104,57,47,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,0,0,15,15,0,EQUAL,15,0,15,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,1,1,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,2,2,2,2,0,EQUAL,2,0,2,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,3,3,21,21,0,EQUAL,21,0,21,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,4,4,7,7,0,EQUAL,7,0,7,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,5,5,28,28,0,EQUAL,28,0,28,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,6,6,29,29,0,EQUAL,29,0,29,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,7,7,34,34,0,EQUAL,34,0,34,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,8,8,44,44,0,EQUAL,44,0,44,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,FIXED_CW_CARRY_IN,9,9,74,74,0,EQUAL,74,51,23,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,0,0,15,15,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,1,1,10,10,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,2,2,2,2,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,3,3,21,21,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,4,4,7,7,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,5,5,28,28,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,6,6,29,29,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,7,7,34,34,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,8,8,44,44,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t01-2311d7416fd7,RECURSIVE_CARRY_IN,9,9,74,74,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,0,0,14,14,0,EQUAL,14,0,14,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,1,1,2,2,0,EQUAL,2,0,2,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,2,2,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,3,3,22,22,0,EQUAL,22,0,22,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,4,4,6,6,0,EQUAL,6,0,6,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,5,5,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,6,6,63,63,0,EQUAL,63,0,63,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,7,7,73,73,0,EQUAL,73,66,7,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,8,8,126,126,0,EQUAL,126,94,32,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,DEADLINE_CARRY_IN,9,9,118,118,0,EQUAL,118,78,40,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,0,0,14,14,0,EQUAL,14,0,14,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,1,1,2,2,0,EQUAL,2,0,2,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,2,2,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,3,3,22,22,0,EQUAL,22,0,22,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,4,4,4,4,0,EQUAL,4,0,4,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,5,5,5,5,0,EQUAL,5,0,5,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,6,6,58,58,0,EQUAL,58,0,58,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,7,7,57,57,0,EQUAL,57,3,54,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,8,8,89,89,0,EQUAL,89,66,23,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,FIXED_CW_CARRY_IN,9,9,61,61,0,EQUAL,61,5,56,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,0,0,14,14,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,1,1,2,2,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,2,2,9,9,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,3,3,22,22,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,4,4,4,4,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,5,5,5,5,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,6,6,58,58,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,7,7,57,57,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,8,8,89,89,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t02-04858ea95a35,RECURSIVE_CARRY_IN,9,9,61,61,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,0,0,4,4,0,EQUAL,4,0,4,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,1,1,13,13,0,EQUAL,13,0,13,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,2,2,18,18,0,EQUAL,18,0,18,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,3,3,26,26,0,EQUAL,26,0,26,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,4,4,13,13,0,EQUAL,13,0,13,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,5,5,34,34,0,EQUAL,34,0,34,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,6,6,68,68,0,EQUAL,68,0,68,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,7,7,90,90,0,EQUAL,90,10,80,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,8,8,91,91,0,EQUAL,91,8,83,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,DEADLINE_CARRY_IN,9,9,97,97,0,EQUAL,97,4,93,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,0,0,4,4,0,EQUAL,4,0,4,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,1,1,13,13,0,EQUAL,13,0,13,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,2,2,18,18,0,EQUAL,18,0,18,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,3,3,26,26,0,EQUAL,26,0,26,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,4,4,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,5,5,25,25,0,EQUAL,25,0,25,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,6,6,49,49,0,EQUAL,49,0,49,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,7,7,58,58,0,EQUAL,58,0,58,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,8,8,52,52,0,EQUAL,52,7,45,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,FIXED_CW_CARRY_IN,9,9,54,54,0,EQUAL,54,7,47,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,0,0,4,4,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,1,1,13,13,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,2,2,18,18,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,3,3,26,26,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,4,4,9,9,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,5,5,25,25,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,6,6,49,49,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,7,7,58,58,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,8,8,52,52,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t03-ba6263a68adf,RECURSIVE_CARRY_IN,9,9,54,54,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,0,0,8,8,0,EQUAL,8,0,8,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,1,1,14,14,0,EQUAL,14,0,14,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,2,2,34,34,0,EQUAL,34,0,34,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,3,3,1,1,0,EQUAL,1,0,1,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,4,4,25,25,0,EQUAL,25,0,25,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,5,5,21,21,0,EQUAL,21,0,21,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,6,6,35,35,0,EQUAL,35,0,35,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,7,7,48,48,0,EQUAL,48,0,48,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,8,8,50,50,0,EQUAL,50,0,50,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,DEADLINE_CARRY_IN,9,9,129,129,0,EQUAL,129,120,9,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,0,0,8,8,0,EQUAL,8,0,8,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,1,1,14,14,0,EQUAL,14,0,14,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,2,2,34,34,0,EQUAL,34,0,34,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,3,3,1,1,0,EQUAL,1,0,1,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,4,4,24,24,0,EQUAL,24,0,24,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,5,5,12,12,0,EQUAL,12,0,12,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,6,6,23,23,0,EQUAL,23,0,23,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,7,7,29,29,0,EQUAL,29,0,29,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,8,8,26,26,0,EQUAL,26,0,26,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,FIXED_CW_CARRY_IN,9,9,104,104,0,EQUAL,104,99,5,0,0,1
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,0,0,8,8,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,1,1,14,14,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,2,2,34,34,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,3,3,1,1,0,EQUAL,0,0,0,0,0,0
SCREENING,S3,S3-U0.4,0.4,v93-p2-screening-s3-u0-t04-9baed33111eb,RECURSIVE_CARRY_IN,4,4,24,24,0,EQUAL,0,0,0,0,0,0
